Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,,,,,
72,64,6,5,66,59,2,Train/2/00025_00015_00019.png,,,,,
79,70,7,7,72,64,2,Train/2/00025_00015_00020.png,,,,,
85,75,8,6,77,68,2,Train/2/00025_00015_00021.png,,,,,
94,83,9,7,85,75,2,Train/2/00025_00015_00022.png,,,,,
100,88,9,7,92,81,2,Train/2/00025_00015_00023.png,,,,,
109,97,9,9,99,89,2,Train/2/00025_00015_00024.png,,,,,
118,105,10,9,108,96,2,Train/2/00025_00015_00025.png,,,,,
129,113,12,10,117,104,2,Train/2/00025_00015_00026.png,,,,,
136,123,11,11,124,113,2,Train/2/00025_00015_00027.png,,,,,
144,130,13,11,132,119,2,Train/2/00025_00015_00028.png,,,,,
150,135,13,11,137,124,2,Train/2/00025_00015_00029.png,,,,,
30,31,6,6,25,26,2,Train/2/00025_00016_00000.png,,,,,
30,31,5,6,24,26,2,Train/2/00025_00016_00001.png,,,,,
31,32,5,6,25,27,2,Train/2/00025_00016_00002.png,,,,,
32,32,5,5,26,27,2,Train/2/00025_00016_00003.png,,,,,
33,34,6,6,28,29,2,Train/2/00025_00016_00004.png,,,,,
32,35,5,6,27,29,2,Train/2/00025_00016_00005.png,,,,,
34,35,6,6,29,30,2,Train/2/00025_00016_00006.png,,,,,
34,35,5,6,28,29,2,Train/2/00025_00016_00007.png,,,,,
35,35,6,6,30,29,2,Train/2/00025_00016_00008.png,,,,,
37,36,5,5,31,31,2,Train/2/00025_00016_00009.png,,,,,
38,37,6,5,33,32,2,Train/2/00025_00016_00010.png,,,,,
39,37,6,5,33,32,2,Train/2/00025_00016_00011.png,,,,,
38,39,5,6,33,34,2,Train/2/00025_00016_00012.png,,,,,
39,38,5,5,34,33,2,Train/2/00025_00016_00013.png,,,,,
41,41,5,5,36,36,2,Train/2/00025_00016_00014.png,,,,,
44,40,6,5,39,35,2,Train/2/00025_00016_00015.png,,,,,
43,42,5,6,38,37,2,Train/2/00025_00016_00016.png,,,,,
44,43,6,5,39,38,2,Train/2/00025_00016_00017.png,,,,,
47,45,6,5,42,40,2,Train/2/00025_00016_00018.png,,,,,
49,48,5,5,44,43,2,Train/2/00025_00016_00019.png,,,,,
53,51,6,5,47,45,2,Train/2/00025_00016_00020.png,,,,,
54,52,5,5,48,47,2,Train/2/00025_00016_00021.png,,,,,
55,54,5,5,50,49,2,Train/2/00025_00016_00022.png,,,,,
60,59,6,6,55,54,2,Train/2/00025_00016_00023.png,,,,,
63,63,5,6,57,57,2,Train/2/00025_00016_00024.png,,,,,
70,68,7,7,64,62,2,Train/2/00025_00016_00025.png,,,,,
74,72,6,6,67,66,2,Train/2/00025_00016_00026.png,,,,,
80,80,7,8,72,73,2,Train/2/00025_00016_00027.png,,,,,
85,86,8,8,77,78,2,Train/2/00025_00016_00028.png,,,,,
89,91,8,8,82,83,2,Train/2/00025_00016_00029.png,,,,,
32,32,6,6,27,27,2,Train/2/00025_00017_00000.png,,,,,
31,33,5,6,26,28,2,Train/2/00025_00017_00001.png,,,,,
32,32,5,5,26,27,2,Train/2/00025_00017_00002.png,,,,,
32,33,5,5,26,27,2,Train/2/00025_00017_00003.png,,,,,
32,34,5,5,27,28,2,Train/2/00025_00017_00004.png,,,,,
34,35,5,5,28,29,2,Train/2/00025_00017_00005.png,,,,,
35,36,5,6,29,31,2,Train/2/00025_00017_00006.png,,,,,
37,36,6,5,31,31,2,Train/2/00025_00017_00007.png,,,,,
37,38,5,6,32,33,2,Train/2/00025_00017_00008.png,,,,,
38,38,5,5,33,32,2,Train/2/00025_00017_00009.png,,,,,
41,39,6,5,36,33,2,Train/2/00025_00017_00010.png,,,,,
41,40,5,5,36,34,2,Train/2/00025_00017_00011.png,,,,,
43,41,5,5,37,35,2,Train/2/00025_00017_00012.png,,,,,
45,44,5,6,39,39,2,Train/2/00025_00017_00013.png,,,,,
46,45,5,5,41,40,2,Train/2/00025_00017_00014.png,,,,,
48,49,5,6,43,44,2,Train/2/00025_00017_00015.png,,,,,
51,50,5,5,45,44,2,Train/2/00025_00017_00016.png,,,,,
53,52,5,5,48,46,2,Train/2/00025_00017_00017.png,,,,,
57,54,6,5,51,48,2,Train/2/00025_00017_00018.png,,,,,
59,58,5,6,53,52,2,Train/2/00025_00017_00019.png,,,,,
61,60,5,6,56,54,2,Train/2/00025_00017_00020.png,,,,,
64,61,6,6,59,55,2,Train/2/00025_00017_00021.png,,,,,
72,64,7,5,65,58,2,Train/2/00025_00017_00022.png,,,,,
77,72,7,7,71,66,2,Train/2/00025_00017_00023.png,,,,,
86,78,8,7,78,71,2,Train/2/00025_00017_00024.png,,,,,
95,84,9,7,86,77,2,Train/2/00025_00017_00025.png,,,,,
100,93,8,9,91,84,2,Train/2/00025_00017_00026.png,,,,,
109,99,9,8,99,91,2,Train/2/00025_00017_00027.png,,,,,
120,110,11,10,110,101,2,Train/2/00025_00017_00028.png,,,,,
137,124,12,11,125,114,2,Train/2/00025_00017_00029.png,,,,,
27,26,6,5,21,21,2,Train/2/00025_00018_00000.png,,,,,
27,27,6,5,22,22,2,Train/2/00025_00018_00001.png,,,,,
29,30,6,6,24,25,2,Train/2/00025_00018_00002.png,,,,,
32,30,6,5,27,24,2,Train/2/00025_00018_00003.png,,,,,
33,30,5,5,28,25,2,Train/2/00025_00018_00004.png,,,,,
33,30,5,5,28,25,2,Train/2/00025_00018_00005.png,,,,,
34,31,6,6,29,26,2,Train/2/00025_00018_00006.png,,,,,
36,34,6,6,31,28,2,Train/2/00025_00018_00007.png,,,,,
38,34,6,5,33,29,2,Train/2/00025_00018_00008.png,,,,,
40,37,6,6,35,32,2,Train/2/00025_00018_00009.png,,,,,
39,37,5,5,34,31,2,Train/2/00025_00018_00010.png,,,,,
40,37,5,5,35,32,2,Train/2/00025_00018_00011.png,,,,,
42,37,6,5,37,32,2,Train/2/00025_00018_00012.png,,,,,
42,39,6,6,37,34,2,Train/2/00025_00018_00013.png,,,,,
43,40,5,6,37,34,2,Train/2/00025_00018_00014.png,,,,,
46,43,5,6,40,38,2,Train/2/00025_00018_00015.png,,,,,
48,46,5,5,42,40,2,Train/2/00025_00018_00016.png,,,,,
49,46,6,5,44,41,2,Train/2/00025_00018_00017.png,,,,,
50,48,6,5,45,42,2,Train/2/00025_00018_00018.png,,,,,
51,51,5,6,46,46,2,Train/2/00025_00018_00019.png,,,,,
56,53,5,5,51,48,2,Train/2/00025_00018_00020.png,,,,,
64,56,6,5,59,51,2,Train/2/00025_00018_00021.png,,,,,
65,57,5,5,59,52,2,Train/2/00025_00018_00022.png,,,,,
72,60,7,5,66,55,2,Train/2/00025_00018_00023.png,,,,,
75,64,6,5,68,59,2,Train/2/00025_00018_00024.png,,,,,
84,74,8,7,77,68,2,Train/2/00025_00018_00025.png,,,,,
88,81,8,8,81,74,2,Train/2/00025_00018_00026.png,,,,,
104,93,9,8,95,85,2,Train/2/00025_00018_00027.png,,,,,
111,100,10,9,102,92,2,Train/2/00025_00018_00028.png,,,,,
130,117,12,11,119,107,2,Train/2/00025_00018_00029.png,,,,,
43,42,6,6,38,37,2,Train/2/00025_00019_00000.png,,,,,
42,41,6,6,37,36,2,Train/2/00025_00019_00001.png,,,,,
45,43,6,6,40,38,2,Train/2/00025_00019_00002.png,,,,,
44,43,5,6,39,38,2,Train/2/00025_00019_00003.png,,,,,
44,43,5,6,39,38,2,Train/2/00025_00019_00004.png,,,,,
46,43,6,5,41,38,2,Train/2/00025_00019_00005.png,,,,,
47,44,5,5,42,39,2,Train/2/00025_00019_00006.png,,,,,
49,46,5,5,44,41,2,Train/2/00025_00019_00007.png,,,,,
50,48,5,6,45,43,2,Train/2/00025_00019_00008.png,,,,,
49,47,6,5,44,42,2,Train/2/00025_00019_00009.png,,,,,
51,50,5,5,46,45,2,Train/2/00025_00019_00010.png,,,,,
55,53,6,5,50,48,2,Train/2/00025_00019_00011.png,,,,,
55,54,6,5,50,49,2,Train/2/00025_00019_00012.png,,,,,
56,56,5,5,51,51,2,Train/2/00025_00019_00013.png,,,,,
58,57,5,6,53,52,2,Train/2/00025_00019_00014.png,,,,,
62,59,5,5,57,54,2,Train/2/00025_00019_00015.png,,,,,
70,61,7,5,64,56,2,Train/2/00025_00019_00016.png,,,,,
71,64,7,5,65,59,2,Train/2/00025_00019_00017.png,,,,,
77,72,7,6,71,66,2,Train/2/00025_00019_00018.png,,,,,
81,75,8,6,74,69,2,Train/2/00025_00019_00019.png,,,,,
83,81,7,7,76,74,2,Train/2/00025_00019_00020.png,,,,,
92,85,9,8,84,78,2,Train/2/00025_00019_00021.png,,,,,
97,91,8,8,89,83,2,Train/2/00025_00019_00022.png,,,,,
108,100,10,9,99,92,2,Train/2/00025_00019_00023.png,,,,,
118,109,11,10,108,100,2,Train/2/00025_00019_00024.png,,,,,
128,120,12,10,117,110,2,Train/2/00025_00019_00025.png,,,,,
145,136,13,11,133,125,2,Train/2/00025_00019_00026.png,,,,,
154,146,14,13,141,134,2,Train/2/00025_00019_00027.png,,,,,
176,165,16,15,161,151,2,Train/2/00025_00019_00028.png,,,,,
200,192,18,17,183,176,2,Train/2/00025_00019_00029.png,,,,,
33,31,5,6,28,26,2,Train/2/00025_00020_00000.png,,,,,
35,33,6,6,30,28,2,Train/2/00025_00020_00001.png,,,,,
37,35,6,6,32,30,2,Train/2/00025_00020_00002.png,,,,,
37,33,6,5,32,28,2,Train/2/00025_00020_00003.png,,,,,
36,33,6,5,31,28,2,Train/2/00025_00020_00004.png,,,,,
38,35,6,6,33,30,2,Train/2/00025_00020_00005.png,,,,,
38,35,6,6,33,30,2,Train/2/00025_00020_00006.png,,,,,
38,35,6,6,33,30,2,Train/2/00025_00020_00007.png,,,,,
38,35,6,6,33,30,2,Train/2/00025_00020_00008.png,,,,,
38,36,5,5,33,31,2,Train/2/00025_00020_00009.png,,,,,
38,34,5,5,33,29,2,Train/2/00025_00020_00010.png,,,,,
37,34,6,5,32,29,2,Train/2/00025_00020_00011.png,,,,,
38,36,5,6,33,31,2,Train/2/00025_00020_00012.png,,,,,
41,38,5,5,36,33,2,Train/2/00025_00020_00013.png,,,,,
42,39,6,6,37,34,2,Train/2/00025_00020_00014.png,,,,,
44,39,6,5,39,34,2,Train/2/00025_00020_00015.png,,,,,
46,41,6,6,41,36,2,Train/2/00025_00020_00016.png,,,,,
45,42,5,6,40,37,2,Train/2/00025_00020_00017.png,,,,,
47,42,6,5,42,37,2,Train/2/00025_00020_00018.png,,,,,
45,44,5,6,40,39,2,Train/2/00025_00020_00019.png,,,,,
49,44,6,6,44,39,2,Train/2/00025_00020_00020.png,,,,,
51,46,5,5,46,41,2,Train/2/00025_00020_00021.png,,,,,
54,47,6,5,49,42,2,Train/2/00025_00020_00022.png,,,,,
53,48,5,5,48,43,2,Train/2/00025_00020_00023.png,,,,,
56,50,5,5,51,45,2,Train/2/00025_00020_00024.png,,,,,
59,52,6,5,54,47,2,Train/2/00025_00020_00025.png,,,,,
59,53,6,5,54,48,2,Train/2/00025_00020_00026.png,,,,,
62,55,5,5,57,50,2,Train/2/00025_00020_00027.png,,,,,
69,58,7,5,63,53,2,Train/2/00025_00020_00028.png,,,,,
72,62,6,5,66,57,2,Train/2/00025_00020_00029.png,,,,,
30,31,5,6,25,26,2,Train/2/00025_00021_00000.png,,,,,
32,31,6,5,27,26,2,Train/2/00025_00021_00001.png,,,,,
33,33,6,6,28,28,2,Train/2/00025_00021_00002.png,,,,,
32,31,6,5,27,26,2,Train/2/00025_00021_00003.png,,,,,
32,33,5,6,27,28,2,Train/2/00025_00021_00004.png,,,,,
34,34,6,6,29,29,2,Train/2/00025_00021_00005.png,,,,,
35,32,5,5,30,27,2,Train/2/00025_00021_00006.png,,,,,
37,33,6,6,32,28,2,Train/2/00025_00021_00007.png,,,,,
37,34,5,5,32,29,2,Train/2/00025_00021_00008.png,,,,,
37,35,5,5,32,30,2,Train/2/00025_00021_00009.png,,,,,
39,36,5,5,34,31,2,Train/2/00025_00021_00010.png,,,,,
41,39,6,6,36,34,2,Train/2/00025_00021_00011.png,,,,,
43,41,6,6,38,36,2,Train/2/00025_00021_00012.png,,,,,
44,42,6,6,39,37,2,Train/2/00025_00021_00013.png,,,,,
46,42,6,5,41,37,2,Train/2/00025_00021_00014.png,,,,,
49,45,6,5,44,40,2,Train/2/00025_00021_00015.png,,,,,
50,47,5,6,45,42,2,Train/2/00025_00021_00016.png,,,,,
53,49,6,6,48,44,2,Train/2/00025_00021_00017.png,,,,,
52,50,5,6,47,45,2,Train/2/00025_00021_00018.png,,,,,
56,53,5,5,51,48,2,Train/2/00025_00021_00019.png,,,,,
62,58,5,6,57,53,2,Train/2/00025_00021_00020.png,,,,,
64,61,5,6,59,56,2,Train/2/00025_00021_00021.png,,,,,
70,68,6,7,64,62,2,Train/2/00025_00021_00022.png,,,,,
74,69,6,6,68,63,2,Train/2/00025_00021_00023.png,,,,,
85,76,7,6,78,70,2,Train/2/00025_00021_00024.png,,,,,
94,84,8,7,86,77,2,Train/2/00025_00021_00025.png,,,,,
108,98,9,8,99,90,2,Train/2/00025_00021_00026.png,,,,,
121,108,11,9,111,99,2,Train/2/00025_00021_00027.png,,,,,
140,127,13,11,128,116,2,Train/2/00025_00021_00028.png,,,,,
165,153,14,14,151,140,2,Train/2/00025_00021_00029.png,,,,,
40,36,6,5,35,31,2,Train/2/00025_00022_00000.png,,,,,
42,36,6,5,37,31,2,Train/2/00025_00022_00001.png,,,,,
41,36,6,5,36,31,2,Train/2/00025_00022_00002.png,,,,,
42,39,6,5,37,34,2,Train/2/00025_00022_00003.png,,,,,
42,40,6,6,37,35,2,Train/2/00025_00022_00004.png,,,,,
42,40,5,5,37,35,2,Train/2/00025_00022_00005.png,,,,,
44,42,6,5,39,37,2,Train/2/00025_00022_00006.png,,,,,
46,45,5,6,41,40,2,Train/2/00025_00022_00007.png,,,,,
49,44,6,5,44,39,2,Train/2/00025_00022_00008.png,,,,,
50,46,6,6,45,41,2,Train/2/00025_00022_00009.png,,,,,
51,48,6,6,46,43,2,Train/2/00025_00022_00010.png,,,,,
52,50,5,6,47,45,2,Train/2/00025_00022_00011.png,,,,,
54,51,5,6,49,46,2,Train/2/00025_00022_00012.png,,,,,
57,52,6,6,52,47,2,Train/2/00025_00022_00013.png,,,,,
58,54,6,6,53,49,2,Train/2/00025_00022_00014.png,,,,,
61,56,6,6,56,51,2,Train/2/00025_00022_00015.png,,,,,
63,59,5,6,58,54,2,Train/2/00025_00022_00016.png,,,,,
68,61,7,6,62,56,2,Train/2/00025_00022_00017.png,,,,,
72,69,7,7,66,63,2,Train/2/00025_00022_00018.png,,,,,
76,69,6,6,70,63,2,Train/2/00025_00022_00019.png,,,,,
86,81,8,8,79,74,2,Train/2/00025_00022_00020.png,,,,,
86,81,8,8,79,74,2,Train/2/00025_00022_00021.png,,,,,
97,84,9,7,89,77,2,Train/2/00025_00022_00022.png,,,,,
106,97,9,8,97,89,2,Train/2/00025_00022_00023.png,,,,,
112,104,9,9,103,95,2,Train/2/00025_00022_00024.png,,,,,
124,116,11,11,114,106,2,Train/2/00025_00022_00025.png,,,,,
144,131,13,12,132,120,2,Train/2/00025_00022_00026.png,,,,,
168,154,15,13,154,141,2,Train/2/00025_00022_00027.png,,,,,
189,173,17,15,173,159,2,Train/2/00025_00022_00028.png,,,,,
218,201,19,17,200,184,2,Train/2/00025_00022_00029.png,,,,,
41,40,6,5,36,35,2,Train/2/00025_00023_00000.png,,,,,
42,41,6,5,37,36,2,Train/2/00025_00023_00001.png,,,,,
41,41,5,5,36,36,2,Train/2/00025_00023_00002.png,,,,,
44,44,6,6,39,39,2,Train/2/00025_00023_00003.png,,,,,
43,43,6,6,38,38,2,Train/2/00025_00023_00004.png,,,,,
45,45,6,6,40,40,2,Train/2/00025_00023_00005.png,,,,,
47,47,6,6,42,42,2,Train/2/00025_00023_00006.png,,,,,
47,48,5,6,42,43,2,Train/2/00025_00023_00007.png,,,,,
49,49,5,5,44,44,2,Train/2/00025_00023_00008.png,,,,,
50,49,6,5,45,44,2,Train/2/00025_00023_00009.png,,,,,
50,51,5,6,45,46,2,Train/2/00025_00023_00010.png,,,,,
52,53,5,6,47,48,2,Train/2/00025_00023_00011.png,,,,,
55,55,6,6,50,50,2,Train/2/00025_00023_00012.png,,,,,
56,56,6,6,51,51,2,Train/2/00025_00023_00013.png,,,,,
56,57,5,6,51,52,2,Train/2/00025_00023_00014.png,,,,,
59,59,6,6,54,54,2,Train/2/00025_00023_00015.png,,,,,
59,59,5,5,54,54,2,Train/2/00025_00023_00016.png,,,,,
64,63,6,5,59,58,2,Train/2/00025_00023_00017.png,,,,,
69,68,7,6,63,62,2,Train/2/00025_00023_00018.png,,,,,
71,71,6,6,65,65,2,Train/2/00025_00023_00019.png,,,,,
75,74,7,6,69,68,2,Train/2/00025_00023_00020.png,,,,,
76,76,7,7,70,70,2,Train/2/00025_00023_00021.png,,,,,
82,82,7,7,75,75,2,Train/2/00025_00023_00022.png,,,,,
88,88,7,7,81,81,2,Train/2/00025_00023_00023.png,,,,,
98,98,9,9,90,90,2,Train/2/00025_00023_00024.png,,,,,
106,106,10,10,97,97,2,Train/2/00025_00023_00025.png,,,,,
117,116,11,10,107,106,2,Train/2/00025_00023_00026.png,,,,,
129,130,11,12,118,119,2,Train/2/00025_00023_00027.png,,,,,
135,136,11,12,124,125,2,Train/2/00025_00023_00028.png,,,,,
154,155,13,14,141,142,2,Train/2/00025_00023_00029.png,,,,,
38,38,5,6,33,33,2,Train/2/00025_00024_00000.png,,,,,
39,38,6,6,34,33,2,Train/2/00025_00024_00001.png,,,,,
39,39,5,6,34,34,2,Train/2/00025_00024_00002.png,,,,,
38,38,5,5,33,33,2,Train/2/00025_00024_00003.png,,,,,
39,39,6,6,34,34,2,Train/2/00025_00024_00004.png,,,,,
40,40,5,5,35,35,2,Train/2/00025_00024_00005.png,,,,,
44,43,6,6,39,38,2,Train/2/00025_00024_00006.png,,,,,
44,44,5,6,39,39,2,Train/2/00025_00024_00007.png,,,,,
46,44,6,5,41,39,2,Train/2/00025_00024_00008.png,,,,,
47,46,5,6,42,41,2,Train/2/00025_00024_00009.png,,,,,
49,46,5,5,44,41,2,Train/2/00025_00024_00010.png,,,,,
53,50,6,6,48,45,2,Train/2/00025_00024_00011.png,,,,,
53,49,6,5,48,44,2,Train/2/00025_00024_00012.png,,,,,
55,50,6,5,50,45,2,Train/2/00025_00024_00013.png,,,,,
54,52,5,6,49,47,2,Train/2/00025_00024_00014.png,,,,,
57,54,5,5,52,49,2,Train/2/00025_00024_00015.png,,,,,
62,58,5,5,57,53,2,Train/2/00025_00024_00016.png,,,,,
63,59,5,6,58,54,2,Train/2/00025_00024_00017.png,,,,,
70,62,7,5,64,57,2,Train/2/00025_00024_00018.png,,,,,
70,64,6,5,64,59,2,Train/2/00025_00024_00019.png,,,,,
73,68,6,6,67,62,2,Train/2/00025_00024_00020.png,,,,,
75,68,6,6,69,62,2,Train/2/00025_00024_00021.png,,,,,
83,75,7,6,76,69,2,Train/2/00025_00024_00022.png,,,,,
92,82,8,7,84,75,2,Train/2/00025_00024_00023.png,,,,,
99,88,9,7,91,81,2,Train/2/00025_00024_00024.png,,,,,
107,96,10,8,98,88,2,Train/2/00025_00024_00025.png,,,,,
117,105,11,9,107,96,2,Train/2/00025_00024_00026.png,,,,,
129,116,12,10,118,106,2,Train/2/00025_00024_00027.png,,,,,
143,131,13,12,131,120,2,Train/2/00025_00024_00028.png,,,,,
160,143,14,13,147,131,2,Train/2/00025_00024_00029.png,,,,,
35,33,5,5,30,28,2,Train/2/00025_00025_00000.png,,,,,
35,33,5,5,30,28,2,Train/2/00025_00025_00001.png,,,,,
34,33,5,6,29,28,2,Train/2/00025_00025_00002.png,,,,,
36,35,5,6,31,30,2,Train/2/00025_00025_00003.png,,,,,
38,36,6,6,33,31,2,Train/2/00025_00025_00004.png,,,,,
38,36,5,5,33,31,2,Train/2/00025_00025_00005.png,,,,,
38,36,5,5,33,31,2,Train/2/00025_00025_00006.png,,,,,
38,36,5,5,33,31,2,Train/2/00025_00025_00007.png,,,,,
41,36,6,5,36,31,2,Train/2/00025_00025_00008.png,,,,,
41,37,6,6,36,32,2,Train/2/00025_00025_00009.png,,,,,
41,37,6,6,36,32,2,Train/2/00025_00025_00010.png,,,,,
40,36,5,5,35,31,2,Train/2/00025_00025_00011.png,,,,,
44,38,5,5,39,33,2,Train/2/00025_00025_00012.png,,,,,
46,39,6,5,41,34,2,Train/2/00025_00025_00013.png,,,,,
48,42,6,6,43,37,2,Train/2/00025_00025_00014.png,,,,,
50,44,6,6,45,39,2,Train/2/00025_00025_00015.png,,,,,
51,44,6,5,46,39,2,Train/2/00025_00025_00016.png,,,,,
53,47,6,6,48,42,2,Train/2/00025_00025_00017.png,,,,,
53,47,6,6,48,42,2,Train/2/00025_00025_00018.png,,,,,
54,48,6,6,49,43,2,Train/2/00025_00025_00019.png,,,,,
54,49,5,6,49,44,2,Train/2/00025_00025_00020.png,,,,,
55,50,5,6,50,45,2,Train/2/00025_00025_00021.png,,,,,
57,52,5,6,52,47,2,Train/2/00025_00025_00022.png,,,,,
61,57,6,6,56,52,2,Train/2/00025_00025_00023.png,,,,,
62,59,5,6,57,54,2,Train/2/00025_00025_00024.png,,,,,
63,60,5,6,58,55,2,Train/2/00025_00025_00025.png,,,,,
67,62,6,6,61,57,2,Train/2/00025_00025_00026.png,,,,,
68,63,6,6,62,58,2,Train/2/00025_00025_00027.png,,,,,
72,69,6,7,66,63,2,Train/2/00025_00025_00028.png,,,,,
75,71,6,6,69,65,2,Train/2/00025_00025_00029.png,,,,,
36,33,5,5,31,28,2,Train/2/00025_00026_00000.png,,,,,
36,35,5,6,31,30,2,Train/2/00025_00026_00001.png,,,,,
40,35,6,5,35,30,2,Train/2/00025_00026_00002.png,,,,,
39,34,6,5,34,29,2,Train/2/00025_00026_00003.png,,,,,
37,34,5,6,32,29,2,Train/2/00025_00026_00004.png,,,,,
36,32,6,5,31,27,2,Train/2/00025_00026_00005.png,,,,,
37,33,6,5,32,28,2,Train/2/00025_00026_00006.png,,,,,
35,34,5,5,30,29,2,Train/2/00025_00026_00007.png,,,,,
38,37,5,5,33,32,2,Train/2/00025_00026_00008.png,,,,,
41,39,5,5,36,34,2,Train/2/00025_00026_00009.png,,,,,
42,39,6,5,37,34,2,Train/2/00025_00026_00010.png,,,,,
43,40,6,5,38,35,2,Train/2/00025_00026_00011.png,,,,,
46,45,5,6,41,40,2,Train/2/00025_00026_00012.png,,,,,
46,45,5,6,41,40,2,Train/2/00025_00026_00013.png,,,,,
48,45,6,5,43,40,2,Train/2/00025_00026_00014.png,,,,,
47,45,5,5,42,40,2,Train/2/00025_00026_00015.png,,,,,
53,51,6,6,48,46,2,Train/2/00025_00026_00016.png,,,,,
52,49,6,5,47,44,2,Train/2/00025_00026_00017.png,,,,,
51,50,6,6,46,45,2,Train/2/00025_00026_00018.png,,,,,
52,52,5,6,47,47,2,Train/2/00025_00026_00019.png,,,,,
59,57,5,5,54,52,2,Train/2/00025_00026_00020.png,,,,,
59,57,5,5,54,52,2,Train/2/00025_00026_00021.png,,,,,
62,60,6,5,57,55,2,Train/2/00025_00026_00022.png,,,,,
62,61,5,5,57,56,2,Train/2/00025_00026_00023.png,,,,,
70,68,7,6,64,62,2,Train/2/00025_00026_00024.png,,,,,
71,69,7,6,65,63,2,Train/2/00025_00026_00025.png,,,,,
72,71,6,6,66,65,2,Train/2/00025_00026_00026.png,,,,,
75,73,7,6,69,67,2,Train/2/00025_00026_00027.png,,,,,
80,79,7,7,73,72,2,Train/2/00025_00026_00028.png,,,,,
83,83,7,8,76,76,2,Train/2/00025_00026_00029.png,,,,,
34,33,5,5,29,28,2,Train/2/00025_00027_00000.png,,,,,
35,35,6,6,30,30,2,Train/2/00025_00027_00001.png,,,,,
37,37,6,6,32,32,2,Train/2/00025_00027_00002.png,,,,,
39,39,6,6,34,34,2,Train/2/00025_00027_00003.png,,,,,
39,39,5,5,34,34,2,Train/2/00025_00027_00004.png,,,,,
42,42,6,6,37,37,2,Train/2/00025_00027_00005.png,,,,,
43,42,6,5,38,37,2,Train/2/00025_00027_00006.png,,,,,
43,43,6,6,38,38,2,Train/2/00025_00027_00007.png,,,,,
41,42,5,5,36,37,2,Train/2/00025_00027_00008.png,,,,,
43,42,5,5,38,37,2,Train/2/00025_00027_00009.png,,,,,
46,43,5,5,41,38,2,Train/2/00025_00027_00010.png,,,,,
49,45,5,6,44,40,2,Train/2/00025_00027_00011.png,,,,,
49,45,5,6,44,40,2,Train/2/00025_00027_00012.png,,,,,
53,48,6,6,48,43,2,Train/2/00025_00027_00013.png,,,,,
51,45,5,5,46,40,2,Train/2/00025_00027_00014.png,,,,,
55,49,6,6,50,44,2,Train/2/00025_00027_00015.png,,,,,
54,49,5,5,49,44,2,Train/2/00025_00027_00016.png,,,,,
58,54,6,6,53,49,2,Train/2/00025_00027_00017.png,,,,,
58,52,6,5,53,47,2,Train/2/00025_00027_00018.png,,,,,
62,58,5,6,57,53,2,Train/2/00025_00027_00019.png,,,,,
71,63,6,5,65,58,2,Train/2/00025_00027_00020.png,,,,,
75,68,7,6,69,62,2,Train/2/00025_00027_00021.png,,,,,
80,72,8,7,73,66,2,Train/2/00025_00027_00022.png,,,,,
83,74,8,6,76,68,2,Train/2/00025_00027_00023.png,,,,,
88,81,8,7,81,74,2,Train/2/00025_00027_00024.png,,,,,
98,88,9,8,90,81,2,Train/2/00025_00027_00025.png,,,,,
106,94,10,8,97,86,2,Train/2/00025_00027_00026.png,,,,,
112,105,10,10,103,96,2,Train/2/00025_00027_00027.png,,,,,
127,116,11,10,116,106,2,Train/2/00025_00027_00028.png,,,,,
140,123,13,11,128,113,2,Train/2/00025_00027_00029.png,,,,,
43,42,5,6,38,37,2,Train/2/00025_00028_00000.png,,,,,
47,45,6,6,42,40,2,Train/2/00025_00028_00001.png,,,,,
46,44,5,5,41,39,2,Train/2/00025_00028_00002.png,,,,,
46,44,5,5,41,39,2,Train/2/00025_00028_00003.png,,,,,
48,46,5,5,43,41,2,Train/2/00025_00028_00004.png,,,,,
50,49,5,6,45,44,2,Train/2/00025_00028_00005.png,,,,,
49,47,5,5,44,42,2,Train/2/00025_00028_00006.png,,,,,
49,47,5,5,44,42,2,Train/2/00025_00028_00007.png,,,,,
51,48,6,5,46,43,2,Train/2/00025_00028_00008.png,,,,,
56,53,6,6,51,48,2,Train/2/00025_00028_00009.png,,,,,
59,54,6,5,54,49,2,Train/2/00025_00028_00010.png,,,,,
59,57,5,6,54,52,2,Train/2/00025_00028_00011.png,,,,,
60,58,5,5,55,53,2,Train/2/00025_00028_00012.png,,,,,
61,60,5,6,56,55,2,Train/2/00025_00028_00013.png,,,,,
64,61,6,5,59,56,2,Train/2/00025_00028_00014.png,,,,,
67,63,6,5,61,58,2,Train/2/00025_00028_00015.png,,,,,
69,68,6,7,63,62,2,Train/2/00025_00028_00016.png,,,,,
75,71,7,7,69,65,2,Train/2/00025_00028_00017.png,,,,,
80,75,7,7,73,69,2,Train/2/00025_00028_00018.png,,,,,
85,80,8,7,78,73,2,Train/2/00025_00028_00019.png,,,,,
93,87,9,8,85,80,2,Train/2/00025_00028_00020.png,,,,,
88,83,7,7,81,76,2,Train/2/00025_00028_00021.png,,,,,
98,88,9,7,90,81,2,Train/2/00025_00028_00022.png,,,,,
100,94,9,8,92,86,2,Train/2/00025_00028_00023.png,,,,,
105,103,9,9,96,94,2,Train/2/00025_00028_00024.png,,,,,
110,106,9,9,101,97,2,Train/2/00025_00028_00025.png,,,,,
120,118,11,11,110,108,2,Train/2/00025_00028_00026.png,,,,,
